2.3281,-103.41,7.8188,-12.841
2.3359,-103.52,7.5136,-13.02
2.3438,-103.62,7.202,-13.193
2.3516,-103.71,6.8841,-13.359
2.3594,-103.81,6.5602,-13.519
2.3672,-103.9,6.2304,-13.672
2.375,-103.99,5.895,-13.818
2.3828,-104.08,5.5542,-13.956
2.3906,-104.16,5.2083,-14.086
2.3984,-104.24,4.8575,-14.209
2.4063,-104.32,4.5022,-14.323
2.4141,-104.39,4.1425,-14.429
2.4219,-104.46,3.7789,-14.527
2.4297,-104.52,3.4117,-14.616
2.4375,-104.58,3.0411,-14.695
2.4453,-104.63,2.6676,-14.766
2.4531,-104.68,2.2914,-14.828
2.4609,-104.72,1.913,-14.88
2.4688,-104.76,1.5327,-14.923
2.4766,-104.79,1.1509,-14.957
2.4844,-104.82,0.76788,-14.981
2.4922,-104.84,0.38413,-14.995
2.5,-104.85,1.3081e-12,-15
