3.65,0,23.34,0,,0,13.65,0
3.66,0,23.473,0,,0,13,0
3.67,0,23.6,0,,0,12.3,0
3.68,0,23.719,0,,0,11.6,0
3.69,0,23.832,0,,0,10.95,0
3.7,0,23.938,0,,0,10.3,0
3.71,0,24.038,0,,0,9.7,0
3.72,0,24.132,0,,0,9.05,0
3.73,0,24.219,0,,0,8.45,0
3.74,0,24.301,0,,0,7.9,0
3.75,0,24.377,0,,0,7.3,0
3.76,0,24.447,0,,0,6.8,0
3.77,0,24.513,0,,0,6.25,0
3.78,0,24.572,0,,0,5.7,0
3.79,0,24.627,0,,0,5.25,0
3.8,0,24.677,0,,0,4.8,0
3.81,0,24.723,0,,0,4.35,0
3.82,0,24.764,0,,0,3.9,0
3.83,0,24.801,0,,0,3.5,0
3.84,0,24.834,0,,0,3.1,0
3.85,0,24.863,0,,0,2.7,0
3.86,0,24.888,0,,0,2.35,0
3.87,0,24.91,0,,0,2.05,0
3.88,0,24.929,0,,0,1.8,0
3.89,0,24.946,0,,0,1.5,0
3.9,0,24.959,0,,0,1.2,0
3.91,0,24.97,0,,0,1,0
3.92,0,24.979,0,,0,0.8,0
3.93,0,24.986,0,,0,0.6,0
3.94,0,24.991,0,,0,0.45,0
3.95,0,24.995,0,,0,0.3,0
3.96,0,24.997,0,,0,0.2,0
3.97,0,24.999,0,,0,0.15,0
3.98,0,25,0,,0,0.05,0
3.99,0,25,0,,0,0,0
4,0,25,0,,0,0,0
